gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_No phone service,MultipleLines_Yes
0,-0.43991649313097614,0,0,-1.2774445836787656,1,1,0.47820892612887816,79.15,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1,-0.43991649313097614,1,1,-0.30015585439803716,1,0,-0.3693075439558449,1355.45,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1,-0.43991649313097614,1,1,1.5729808767233588,1,0,1.1778254631988159,7209.0,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
1,-0.43991649313097614,0,0,-0.9924020376385531,1,1,-0.6518130339840859,438.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.43991649313097614,1,1,1.6137012404433893,1,1,1.4586691562268908,7726.35,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,-0.43991649313097614,1,0,0.6771328748826912,0,0,-0.801374763999037,2070.75,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,1,1,-0.13727439951791576,0,1,-0.31280644595019663,1636.95,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False
1,-0.43991649313097614,1,0,1.6137012404433893,1,0,1.3572995392167568,7581.5,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
1,-0.43991649313097614,1,0,-0.055833672077855064,1,0,0.9651154471775519,3019.5,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
0,-0.43991649313097614,0,0,0.7178532386027215,1,1,1.0282637331838649,4729.75,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
1,-0.43991649313097614,1,0,1.5729808767233588,1,0,0.612814483142334,6126.1,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1,2.273158691738958,1,0,1.5322605130033284,1,0,0.8404806721650927,6333.4,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True
1,-0.43991649313097614,0,0,1.5729808767233588,1,0,1.0930738161903437,6687.85,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True
1,-0.43991649313097614,1,1,1.1657772395230555,1,1,0.10928999209199854,4158.25,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1,-0.43991649313097614,0,0,-0.015113308357824713,1,1,1.044881703185526,3183.4,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
0,-0.43991649313097614,0,1,-1.2774445836787656,1,1,0.4931650991303729,79.6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,-0.43991649313097614,0,0,1.4508197855632678,1,1,1.2409737492051283,7149.35,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
1,-0.43991649313097614,0,0,1.2064976032430856,1,0,-1.3746947290563494,1429.65,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
0,-0.43991649313097614,0,1,-1.0331224013585834,1,1,0.2089978121019659,472.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.43991649313097614,0,0,-0.5037576729981889,1,1,0.6809481601491449,1734.5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1,-0.43991649313097614,1,1,-1.0738427650786138,1,0,-1.505976692069473,113.5,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,2.273158691738958,0,0,0.025607055362205634,0,1,-0.17653909193657447,1884.65,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1,-0.43991649313097614,1,1,-0.1779947632379461,1,0,0.9119379431722362,2568.15,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
1,-0.43991649313097614,0,0,-0.21871512695797646,1,0,-1.4926823160681442,470.0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
1,-0.43991649313097614,0,0,-1.0331224013585834,1,0,-0.6933579589882389,278.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,0,0,-0.2594354906780068,1,1,0.5230774451333633,2088.8,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
1,2.273158691738958,0,0,-1.1145631287986442,1,1,0.8321716871642622,502.6,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,2.273158691738958,0,0,-0.0965540357978854,1,1,0.8554368451665879,2595.85,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,-0.43991649313097614,0,0,1.247217966963116,1,0,0.8537750481664219,5825.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True
1,-0.43991649313097614,0,0,-1.2774445836787656,1,1,-0.46569176996548,50.75,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,0,1,0.8400143297628127,1,1,0.6593447991469852,4449.75,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True
0,-0.43991649313097614,1,1,-0.748079855318371,1,1,0.827186296163764,1208.35,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
0,-0.43991649313097614,0,0,-0.46303730927815856,1,1,1.1429277261953275,1956.4,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
1,-0.43991649313097614,0,0,-0.62591876415828,1,0,-1.4893587220678117,310.6,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,-0.43991649313097614,1,1,-0.6666391278783103,1,0,-1.4710789550659844,290.55,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,-0.43991649313097614,0,0,0.10704778280226633,1,1,-0.08846385092776998,2096.1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0,2.273158691738958,0,0,-0.015113308357824713,1,1,0.4898415051300408,2665.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,-0.43991649313097614,1,1,-0.1779947632379461,1,1,-1.502653098069141,543.8,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,1,-1.4760643460664828,20.35,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1,-0.43991649313097614,0,0,1.0843365120829946,0,1,-0.43411762696232353,3005.8,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
0,-0.43991649313097614,1,1,1.6137012404433893,1,1,-1.3780183230566818,1623.15,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,-0.43991649313097614,0,0,0.14776814652229667,1,1,0.021214751083194285,2498.4,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
0,-0.43991649313097614,0,0,0.3106496014024181,1,0,0.011243969082197169,2586.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,1,1,0.3106496014024181,1,1,0.5463426031356892,3292.3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.43991649313097614,0,1,-0.9516816739185228,1,1,0.2704843011081128,651.4,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
1,-0.43991649313097614,1,1,1.247217966963116,1,0,0.3236618051134285,4674.55,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
0,-0.43991649313097614,0,0,-1.1960038562387048,1,1,0.5230774451333633,232.35,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,-0.43991649313097614,1,1,0.3106496014024181,0,0,-0.14828854293375057,2448.5,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False
1,-0.43991649313097614,1,0,-0.9924020376385531,1,1,0.3402797751150897,658.1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,2.273158691738958,1,0,0.06632741908223598,1,0,0.8438042661654253,3128.8,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
1,-0.43991649313097614,0,0,-1.1145631287986442,0,0,-0.8229781250011965,223.45,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
1,2.273158691738958,0,0,-0.9516816739185228,1,1,1.1528985081963241,919.4,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
1,-0.43991649313097614,1,0,-0.9516816739185228,1,1,0.142525932095321,653.95,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
1,-0.43991649313097614,1,1,-0.055833672077855064,1,0,-0.16823010693574386,1825.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,-0.43991649313097614,1,0,0.7178532386027215,1,1,-1.4926823160681442,943.1,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,-0.43991649313097614,0,0,-1.2367242199587352,1,1,0.7141841001524675,181.65,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,1,-0.6351950639824246,45.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.43991649313097614,0,0,-0.9924020376385531,1,1,0.1774236690988095,551.35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.43991649313097614,0,0,-0.9516816739185228,0,0,-0.7980511699987046,359.4,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,2.273158691738958,0,0,-1.2367242199587352,1,1,0.18074726309914202,115.95,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.43991649313097614,0,0,-1.1960038562387048,1,0,-0.31280644595019663,165.2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.43991649313097614,1,0,-0.30015585439803716,1,1,1.0282637331838649,2338.35,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
1,2.273158691738958,0,0,-1.2774445836787656,1,0,-0.613591702980265,46.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,1,1,0.5142514200025698,1,0,0.5496661971360212,3541.1,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True
1,2.273158691738958,1,1,0.758573602322752,1,1,0.6460504231456565,4146.05,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.43991649313097614,1,1,0.9214550572028734,1,0,-1.4876969250676457,1087.25,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False
0,-0.43991649313097614,0,0,0.22920887396235737,1,1,0.046141706085686136,2522.4,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,-0.62854787598176,81.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,1,1,0.22920887396235737,1,0,-1.5009913010689746,717.3,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
1,-0.43991649313097614,0,0,0.06632741908223598,1,1,-0.4972659129686364,1734.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,1,0,1.5322605130033284,1,1,1.2293411702039656,7069.3,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True
0,-0.43991649313097614,0,0,-0.7888002190384014,1,0,-0.3194536339508612,742.9,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1,-0.43991649313097614,0,0,0.26992923768238775,1,0,0.3485887601159204,3017.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.43991649313097614,0,0,1.1657772395230555,1,1,1.302460238211275,6423.0,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True
0,-0.43991649313097614,0,0,-0.8295205827584317,1,1,1.1761636661986499,1164.3,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
1,-0.43991649313097614,0,0,0.35136996512244845,1,1,1.1595456961969886,4220.35,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
1,-0.43991649313097614,0,0,-0.46303730927815856,1,1,0.29707305311077065,1558.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,2.273158691738958,0,0,0.9214550572028734,0,1,-0.4889569279678058,2743.45,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False
1,-0.43991649313097614,1,0,1.4915401492832983,0,0,-0.1499503399339166,4055.5,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,2.273158691738958,1,1,-0.2594354906780068,1,0,1.3622849302172555,2710.25,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
0,2.273158691738958,1,0,1.4915401492832983,1,0,0.749081837155956,6055.55,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
0,2.273158691738958,1,0,-0.5851984004382496,0,1,-0.5454580259734538,810.7,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
1,-0.43991649313097614,1,1,0.5956921474426305,1,0,-0.3493659799538514,2538.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.43991649313097614,1,1,1.6137012404433893,1,0,0.682609957149311,6129.2,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,2.273158691738958,1,0,0.025607055362205634,0,1,-0.4906187249679718,1750.85,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False
0,-0.43991649313097614,1,1,-1.2367242199587352,0,1,-1.341458789053027,36.55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0,-0.43991649313097614,1,1,1.6137012404433893,1,0,0.8703930181680831,6652.45,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True
1,2.273158691738958,1,0,0.18848851024232702,1,1,0.24888094010595296,2575.45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,2.273158691738958,1,1,1.2064976032430856,1,1,1.0415581091851935,6019.35,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0,-0.43991649313097614,1,0,1.5729808767233588,1,0,-1.4926823160681442,1379.6,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
1,-0.43991649313097614,0,1,-0.38159658183809786,1,1,-0.31446824295036285,1284.2,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,-0.43991649313097614,0,0,-0.6666391278783103,1,0,-1.4843733310673135,296.15,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,-0.43991649313097614,0,0,-0.9516816739185228,1,1,0.1574821050968162,653.25,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,1,1,-0.62591876415828,1,1,-1.3165318340505352,412.6,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
0,-0.43991649313097614,0,0,-1.1552834925186746,1,0,-1.4561227820644893,85.5,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
0,2.273158691738958,1,0,-1.2774445836787656,1,1,-0.5055748979694671,49.55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,1,0,-0.3408762181180675,1,1,0.4948268961305394,1928.7,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
0,2.273158691738958,0,0,-1.2774445836787656,1,1,0.21564500010263052,71.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2.273158691738958,0,0,1.6137012404433893,1,0,1.6298342472440013,7845.8,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-0.43991649313097614,1,0,1.6137012404433893,1,0,-1.3364733980525287,1750.7,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True
0,-0.43991649313097614,0,1,-0.8702409464784621,1,0,-1.4976677070686424,216.2,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False
1,-0.43991649313097614,0,0,-0.9516816739185228,1,0,-1.479387940066815,178.5,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0,2.273158691738958,1,0,-1.2367242199587352,1,0,-0.4856333339674735,115.1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,2.273158691738958,1,0,1.125056875803025,1,1,1.1877962451998125,6029.0,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True
1,2.273158691738958,1,0,-0.13727439951791576,1,1,1.0349109211845293,2745.2,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
0,-0.43991649313097614,0,0,0.6771328748826912,1,1,0.32200000811326246,3721.9,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,2.273158691738958,0,0,-0.0965540357978854,1,1,1.3074456292117733,3121.1,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
0,-0.43991649313097614,1,0,0.8400143297628127,1,0,-1.5192710680708021,990.45,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,-0.43991649313097614,0,1,0.26992923768238775,1,0,-1.3215172250510334,1004.35,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
0,-0.43991649313097614,0,0,-0.9516816739185228,1,0,-1.5192710680708021,157.65,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1,-0.43991649313097614,0,0,0.26992923768238775,1,0,0.5696077611380149,3219.75,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
1,2.273158691738958,0,0,-0.9924020376385531,1,1,0.16412929309748078,572.85,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,1,1,0.758573602322752,1,1,0.8438042661654253,4554.85,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True
1,-0.43991649313097614,1,1,1.5729808767233588,1,0,-1.3098846460498705,1847.55,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
1,2.273158691738958,0,0,1.5729808767233588,1,1,-1.3331498040521963,1766.75,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
0,2.273158691738958,1,0,1.5322605130033284,1,1,-1.502653098069141,1462.05,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,2.273158691738958,0,0,-1.2774445836787656,0,0,-1.3132082400502028,25.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-0.43991649313097614,1,0,0.22920887396235737,0,1,-0.1582593249347472,2193.2,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,-0.43991649313097614,1,0,-0.1779947632379461,1,0,0.8354952811645946,2433.5,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0,-0.43991649313097614,1,0,-0.015113308357824713,1,0,-1.5076384890696393,641.15,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
1,2.273158691738958,1,0,0.6771328748826912,1,0,-0.4972659129686364,2398.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,-0.43991649313097614,1,1,0.18848851024232702,1,1,-1.3514295710540236,861.85,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
0,-0.43991649313097614,0,0,-0.9109613101984924,1,0,-0.3493659799538514,583.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1,-0.43991649313097614,1,0,1.4100994218432374,1,0,1.5002140812310438,7332.4,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True
1,-0.43991649313097614,0,0,-1.0331224013585834,0,1,-0.9725398550161476,249.55,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False
0,-0.43991649313097614,0,0,0.758573602322752,1,0,0.7573908221567865,4475.9,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False
0,-0.43991649313097614,0,0,-0.9516816739185228,1,0,-0.6518130339840859,416.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,0,0,-0.9516816739185228,1,1,0.785641371159611,788.6,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
1,-0.43991649313097614,0,0,-1.1552834925186746,1,1,-0.46402997296531395,202.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,1,0,1.5729808767233588,1,1,1.1379423351948288,6994.6,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True
0,-0.43991649313097614,1,1,0.7178532386027215,1,1,0.6526976111463211,4116.15,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,2.273158691738958,1,1,-0.3408762181180675,1,1,1.0565142821866886,2263.45,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
1,-0.43991649313097614,1,0,-0.4223169455581282,1,1,-0.16656830993557784,1374.35,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1,-0.43991649313097614,0,0,0.47353105628253944,1,1,1.5533915852363596,4915.15,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
0,-0.43991649313097614,1,1,0.025607055362205634,1,0,-1.3464441800535252,838.5,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,-0.43991649313097614,0,0,-1.2774445836787656,1,1,0.3436033691154218,75.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.43991649313097614,1,0,0.880734693482843,1,1,0.179085466098976,3715.65,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True
1,-0.43991649313097614,0,0,0.3920903288424788,1,1,1.2293411702039656,4273.45,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-0.6302096729819263,45.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-1.4710789550659844,20.5,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1,-0.43991649313097614,0,0,-0.0965540357978854,1,0,0.1873944510998066,2044.75,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,0,0,-1.1370577580325938,30.55,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
1,-0.43991649313097614,1,1,-0.6666391278783103,1,0,0.6693155811479823,1398.25,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
1,-0.43991649313097614,0,0,-1.2774445836787656,1,1,-1.4843733310673135,20.1,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1,-0.43991649313097614,1,0,-0.9516816739185228,0,0,-0.801374763999037,328.95,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
1,2.273158691738958,1,0,0.5549717837226001,1,1,1.2044142152014738,4680.05,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
1,-0.43991649313097614,0,0,-1.2774445836787656,1,1,0.14418772909548702,69.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.43991649313097614,1,0,1.5729808767233588,1,0,-0.3410569949530208,3778.2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,-0.43991649313097614,0,0,0.43281069256250915,1,1,0.35191235411625243,3161.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,-0.43991649313097614,1,0,0.7178532386027215,0,1,-0.6750781919864114,2188.45,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
0,-0.43991649313097614,0,0,-0.7888002190384014,1,1,0.3402797751150897,999.45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1,-0.43991649313097614,1,1,-0.5444780367182193,1,0,1.1711782751981514,1888.65,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False
0,-0.43991649313097614,0,0,0.35136996512244845,1,0,1.1063681921916724,3990.6,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
0,2.273158691738958,0,0,-1.2774445836787656,1,1,0.21232140610229844,71.15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,0,0,-0.3408762181180675,0,1,-0.35268957395418365,1240.25,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
0,-0.43991649313097614,1,0,0.3106496014024181,1,0,-0.028639158921789646,2635.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,-0.43991649313097614,1,1,-1.1960038562387048,1,1,0.14584952609565352,235.0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,-0.43991649313097614,0,0,0.18848851024232702,1,0,-0.003712203919297562,2347.85,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,-0.43991649313097614,1,1,1.4100994218432374,1,1,1.461992750227223,7156.2,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True
0,-0.43991649313097614,1,1,-0.015113308357824713,1,1,1.1329569441943304,3089.6,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
0,-0.43991649313097614,1,0,-1.0738427650786138,1,1,-0.518869273970796,270.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
